band,station_idx,t,month_t,u_hat_t,v_hat_t,h_hat_t,u_ref_t,v_ref_t,month_s,u_hat_s,v_hat_s,h_hat_s,u_ref_s,v_ref_s
C14,821,1762516800000000000,2025-11,3.516615152359009,-1.117994785308838,1826.569091796875,0.7604072155335977,-6.905880295040459,2025-11,3.1134843826293945,-0.5064576864242554,1054.5220947265625,-0.11809461153417455,0.050558105281673704
C14,821,1762560000000000000,2025-11,5.750522136688232,-2.0148656368255615,2342.093994140625,3.773054797673004,-2.0990453047953093,2025-11,7.732703685760498,-1.9515836238861084,1346.0526123046875,0.7670462065200321,-0.10346568417420916
C14,852,1762560000000000000,2025-11,6.808544158935547,-8.207672119140625,1814.0791015625,1.0481823964629111,-6.9937009966375445,2025-11,6.648266315460205,-8.593753814697266,1320.871826171875,-0.9088836712165285,-5.491746923347418
C14,815,1762603200000000000,2025-11,10.58938217163086,0.8481781482696533,3447.048095703125,20.10116343931724,-7.316225431070041,2025-11,9.880924224853516,0.9248377680778503,1433.522216796875,4.345668774099377,4.169885768847769
C14,131,1762646400000000000,2025-11,4.2027587890625,-8.617814064025879,3179.921630859375,6.003615347304383,-5.020872071681307,2025-11,4.2705078125,-8.139273643493652,1392.975830078125,10.920927332818561,-2.879342616858969
C14,132,1762646400000000000,2025-11,-2.6254348754882812,-10.189577102661133,1378.7225341796875,-1.6773870446941455,-13.710953469133784,2025-11,-2.134699821472168,-8.535096168518066,1100.9583740234375,3.2444012175624954,-11.228544657603713
C14,522,1762646400000000000,2025-11,1.4264756441116333,-0.8642743825912476,1210.074951171875,0.8128137512370041,-2.525433313028911,2025-11,2.0240330696105957,0.11245954036712646,1827.115966796875,-0.6901977428580738,-1.3476219360138062
C14,806,1762646400000000000,2025-11,4.421645164489746,0.9296846389770508,1726.040283203125,5.862826268786908,-5.823097291511765,2025-11,2.691331386566162,-0.33130359649658203,1850.677001953125,6.522883758866989,-5.647778951682924
C14,522,1762689600000000000,2025-11,1.2421561479568481,-0.4778849184513092,1315.4158935546875,-1.0456691405128755,-2.3674442049111954,2025-11,1.4313106536865234,0.06613308191299438,1779.29931640625,-2.326769581706466,0.6675432900316864
C14,522,1762732800000000000,2025-11,1.9114073514938354,-1.013359546661377,1856.90625,-6.813049624943675,2.4279864438313203,2025-11,3.6067371368408203,0.012280702590942383,2126.46044921875,-7.432198733822137,3.6110311457271225
C14,826,1762732800000000000,2025-11,8.684670448303223,3.5811495780944824,2364.018310546875,11.047135234876823,-3.6252976880513534,2025-11,6.556179523468018,0.5145267844200134,2198.329345703125,11.2118105425407,-4.527311299779447
C14,809,1762776000000000000,2025-11,0.8849070072174072,0.08453798294067383,2356.853759765625,-1.0359559188442573,-0.5430973732039948,2025-11,2.2971200942993164,-0.30361467599868774,1542.3455810546875,-0.8443264963758036,-1.6464765055806676
C14,843,1762776000000000000,2025-11,0.2443581074476242,-6.320467472076416,1961.870849609375,-0.550949056372954,-15.378040595766628,2025-11,0.9836127758026123,-5.58023738861084,1399.360595703125,-2.5829880271294354,-14.899044198808483
C14,522,1762819200000000000,2025-11,0.5701117515563965,0.01598270796239376,1427.9862060546875,-3.143413668822511,-2.869608142452214,2025-11,1.0991711616516113,0.013355135917663574,2277.9169921875,-3.3992376400846376,0.005436440364142481
C14,804,1762819200000000000,2025-11,1.4431324005126953,-3.980109214782715,1047.946044921875,-3.297298136228119,-8.897639273046071,2025-11,2.7223286628723145,-3.2295761108398438,1970.52197265625,0.7002987203733231,-10.45833189987744
C14,808,1762819200000000000,2025-11,4.034687519073486,-0.6706624031066895,1466.708984375,-1.7686468173590737,1.3744440491337755,2025-11,2.101853847503662,-0.37989217042922974,2046.7386474609375,-1.0578088063412794,0.6142771591164007
C14,811,1762819200000000000,2025-11,8.386127471923828,-1.319326639175415,2287.62841796875,12.457854538258955,1.269671700948043,2025-11,9.466676712036133,-1.2740651369094849,3383.337158203125,16.361472549317984,10.978982252617877
C14,134,1762862400000000000,2025-11,1.0049324035644531,-2.9746875762939453,1819.797607421875,6.116615142447203,-2.1217007346968604,2025-11,0.23303484916687012,-0.904194176197052,1110.3992919921875,4.406205147731638,-3.5459144041468726
