band,station_idx,t,month_t,u_hat_t,v_hat_t,h_hat_t,u_ref_t,v_ref_t,month_s,u_hat_s,v_hat_s,h_hat_s,u_ref_s,v_ref_s
C08,249,1760054400000000000,2025-10,-2.213531732559204,11.304237365722656,11862.1328125,0.9457339921365058,9.39157905655942,2025-10,-2.8141496181488037,10.36667537689209,11039.96484375,-0.5566085621992477,8.091281322016304
C08,482,1760054400000000000,2025-10,7.28672981262207,8.670262336730957,12439.73046875,12.164369922141368,10.207117544202687,2025-10,8.057825088500977,8.518478393554688,11667.9111328125,11.565132036304252,9.704297613300307
C08,533,1760054400000000000,2025-10,-11.330451011657715,-12.4951753616333,12786.4599609375,-19.13278713250044,-14.954447938654802,2025-10,-9.475576400756836,-11.464653015136719,11733.1015625,-16.763210429585712,-10.943017575829005
C08,482,1760140800000000000,2025-10,4.573319435119629,3.928656578063965,12469.458984375,5.507048501930124,-1.4738494285221866,2025-10,5.749755382537842,3.9854843616485596,11289.392578125,8.279672784287785,1.6216607683744106
C08,482,1760227200000000000,2025-10,-0.5132643580436707,6.450687408447266,11963.9423828125,1.5753766685438726,5.578252062314769,2025-10,-0.6543574333190918,7.068615913391113,11609.92578125,1.4572030948012489,6.127978475563026
C08,482,1760270400000000000,2025-10,-4.016252517700195,6.53352165222168,12251.615234375,-0.9469722090743649,7.145978942736857,2025-10,-4.015825271606445,6.817999839782715,11389.404296875,0.7485443833716703,5.246531932875891
C08,482,1760313600000000000,2025-10,-4.272833824157715,3.234978437423706,11826.8203125,-1.4243580620348353,0.8453407690541553,2025-10,-4.269698143005371,3.4058074951171875,11652.0458984375,-1.398385203303613,0.1985142671295299
C08,249,1760400000000000000,2025-10,-6.800539016723633,-1.5104657411575317,12339.49609375,-5.273003072167857,-1.0176604627538661,2025-10,-7.042710781097412,-1.3081505298614502,11198.76171875,-7.132341303940767,-0.3852440177172193
C08,482,1760400000000000000,2025-10,-6.366360187530518,3.1519718170166016,11361.98828125,-4.79646868413138,1.2442844423100454,2025-10,-6.8873701095581055,3.5366179943084717,11574.708984375,-4.952989812948539,1.506082063031735
C08,249,1760443200000000000,2025-10,-8.582269668579102,-5.292822360992432,11803.330078125,-11.589933202373246,-5.786812069883325,2025-10,-7.5676164627075195,-5.121374130249023,11300.0283203125,-11.288662232011253,-6.152764404681921
C08,482,1760486400000000000,2025-10,-7.712002754211426,-11.259928703308105,12090.59375,-10.720143702867869,-11.595213657275245,2025-10,-7.0401611328125,-10.854233741760254,11598.9033203125,-9.492728391430667,-11.50184271619089
C08,250,1760616000000000000,2025-10,-1.6803045272827148,6.557723522186279,11985.7841796875,4.820864781355295,8.693052067637735,2025-10,-2.0572991371154785,7.588813304901123,11878.740234375,5.056549395890716,8.218379414592851
C08,250,1760961600000000000,2025-10,2.781398057937622,-0.5923370718955994,12238.0263671875,-0.17501079804844902,-0.6683001352917928,2025-10,2.308504581451416,-0.9927600622177124,12068.4638671875,-0.029247244617392754,-0.9113939872921039
C08,579,1760961600000000000,2025-10,-3.593548059463501,-0.12028492242097855,12733.400390625,-4.987432704522703,0.2603496426457128,2025-10,-4.222066402435303,0.12899935245513916,12253.24609375,-4.317714458647361,0.4678438544980521
C08,579,1761134400000000000,2025-10,-2.73245906829834,-0.5065799951553345,11825.3720703125,-3.949707172697919,0.1673355269678427,2025-10,-2.6652541160583496,-0.6131273508071899,11445.390625,-3.929966050539971,1.5995104449197046
C08,482,1761177600000000000,2025-10,9.239418983459473,0.014842965640127659,11047.25390625,13.695918952886547,-1.139556689223363,2025-10,10.88023567199707,0.2879321575164795,10580.5048828125,12.887556283120947,-1.4098587804145772
C08,579,1761220800000000000,2025-10,-3.480293035507202,0.2998751699924469,11677.220703125,-3.928626785994621,-1.395549997968939,2025-10,-4.136730670928955,0.5434473156929016,11704.3115234375,-3.9692529619654096,-1.4937897198432366
C08,579,1761307200000000000,2025-10,-3.9441330432891846,1.904486894607544,12059.896484375,-2.009109930632277,3.0439649140034373,2025-10,-4.3420844078063965,1.8366577625274658,11746.8974609375,-1.7974206758199758,2.360079608576976
C08,579,1761393600000000000,2025-10,-6.008703231811523,0.28277119994163513,12018.6328125,-6.460953283017414,-2.1879238571405986,2025-10,-5.801623344421387,0.43825286626815796,11741.36328125,-5.640766820750331,-1.3303371312945216
C08,249,1761652800000000000,2025-10,-1.102192997932434,5.181756496429443,12481.33203125,1.5218907338792775,5.226891575810761,2025-10,-1.7398513555526733,4.936587333679199,11729.9287109375,2.6047894968564886,5.747905373688226
C08,249,1761739200000000000,2025-10,-3.1047449111938477,2.9498188495635986,12324.4951171875,-1.2395927384846552,1.3018543771269884,2025-10,-2.324559450149536,3.0763051509857178,10659.830078125,3.74318255467141,2.20881208430728
C08,482,1761739200000000000,2025-10,5.5323872566223145,1.3442633152008057,12045.474609375,10.99939704350082,2.919503911010903,2025-10,6.34166955947876,2.0106453895568848,11462.412109375,13.837862837675189,7.074110554447366
C08,249,1761825600000000000,2025-10,-4.743165016174316,7.195930480957031,11664.5009765625,-1.9905015383037656,7.282814056351404,2025-10,-4.261113166809082,6.9885454177856445,11644.529296875,-2.0017980124331016,7.249014987301937
C08,579,1761825600000000000,2025-10,-5.876276016235352,-0.4615461528301239,12008.876953125,-8.524493794315621,0.20038249750497333,2025-10,-5.511891841888428,-0.357674241065979,11704.33203125,-7.772000444330578,-0.19691383272544738
C08,579,1761868800000000000,2025-10,-7.138851642608643,-0.5571666359901428,12079.068359375,-7.541951298561797,-0.30683813354870815,2025-10,-7.257629871368408,-0.36559605598449707,12080.546875,-7.542383010980467,-0.3035589501968015
C08,534,1762041600000000000,2025-11,13.908223152160645,4.451056003570557,12821.0380859375,12.511896583478206,4.4287327534275835,2025-11,13.956365585327148,4.847034454345703,11539.28515625,11.666900070779327,5.936861235538901
C08,249,1762084800000000000,2025-11,0.6295562386512756,-2.545419454574585,11990.5,-3.3466705875945433,-2.5139972389917835,2025-11,1.9707603454589844,-2.3206427097320557,11516.193359375,-2.0329449008450826,-2.6704791827134926
C08,533,1762128000000000000,2025-11,15.528407096862793,5.310351371765137,11877.9267578125,15.186960539988217,6.790848226389986,2025-11,15.779129028320312,5.457858085632324,11018.2099609375,15.56299636210315,8.85990751729114
C08,249,1762257600000000000,2025-11,-5.34685754776001,2.3315975666046143,11556.1279296875,-5.609212584221442,5.149514994660002,2025-11,-6.112588882446289,2.460454225540161,11062.576171875,-5.882732713588082,3.361311756793771
C08,579,1762387200000000000,2025-11,-2.162456512451172,0.8400115370750427,12936.623046875,-1.7704582831601146,-1.8475809578527698,2025-11,-2.711496353149414,1.4971742630004883,12038.671875,-2.9661451116569237,-2.921442775184767
C08,579,1762473600000000000,2025-11,-1.5294826030731201,0.14201562106609344,11289.91796875,-0.16426024427055386,-1.161684300942658,2025-11,-1.4089536666870117,0.6766664385795593,11163.390625,0.19653318214695892,-1.251082793862647
C08,579,1762776000000000000,2025-11,-6.288996696472168,11.639203071594238,12368.1201171875,-5.593036860849509,9.30752084868485,2025-11,-7.092888832092285,11.809596061706543,12242.8916015625,-5.546069341703575,8.912931834177845
C08,482,1762862400000000000,2025-11,10.58493709564209,7.752158164978027,12185.3505859375,13.307405431158614,8.009687406710679,2025-11,11.280254364013672,8.051989555358887,11429.298828125,12.75620216264094,10.269164205959122
C08,579,1762905600000000000,2025-11,-3.9100918769836426,2.553107500076294,12374.056640625,-4.702781784879638,3.8310589787695593,2025-11,-4.122849941253662,3.1553995609283447,11885.693359375,-3.159068888580683,2.1224480364995153
C08,249,1763035200000000000,2025-11,-2.4133341312408447,7.572431564331055,11819.6884765625,-0.6296062606817104,6.323175031163988,2025-11,-2.374295234680176,7.512196063995361,11433.5888671875,-0.907475831990234,4.553909904797832
C08,527,1763035200000000000,2025-11,19.36697769165039,8.764723777770996,12740.7763671875,20.373792748746535,8.030500177443132,2025-11,18.71674346923828,8.804980278015137,11871.6005859375,18.140783445557364,11.309566367075456
C08,529,1763035200000000000,2025-11,15.056668281555176,11.163082122802734,12469.796875,18.25255555422124,10.559204630553722,2025-11,14.456911087036133,10.55598258972168,11800.3310546875,16.60453662273037,11.296262945476158
C08,527,1763078400000000000,2025-11,12.467405319213867,6.344666957855225,12451.23046875,13.0652126070698,4.759556068201665,2025-11,12.062801361083984,6.004750728607178,11319.478515625,14.202268890720617,10.45166762955487
C08,249,1763164800000000000,2025-11,0.5174817442893982,9.57562255859375,12686.6923828125,1.8137689006007776,8.623233989145195,2025-11,-0.15332674980163574,9.151596069335938,11955.46484375,1.4981265088679256,7.53816498385206
C08,579,1763164800000000000,2025-11,-3.6881020069122314,4.168772220611572,11952.6142578125,-2.267128922887669,3.4471702825644597,2025-11,-5.015826225280762,4.85985803604126,12091.1943359375,-1.9559043441007127,3.3094315411275996
C08,249,1763251200000000000,2025-11,3.003474712371826,6.097099304199219,12272.7236328125,4.268920411353271,7.734807377982854,2025-11,2.9446353912353516,6.377320289611816,11237.888671875,4.775728346661399,5.193001161074705
C08,579,1763251200000000000,2025-11,-2.514644145965576,5.957835674285889,12397.294921875,-2.730000868103014,3.976893015684107,2025-11,-3.69232177734375,6.31043004989624,12059.154296875,-3.063925777044072,4.7384654800583785
C08,249,1763294400000000000,2025-11,-1.4951870441436768,7.8622870445251465,12279.4130859375,2.5122264036475648,7.105999193522568,2025-11,-1.764967918395996,7.768958568572998,11816.564453125,1.2612513621399042,6.721169581064589
C08,533,1763424000000000000,2025-11,12.451030731201172,8.123714447021484,12462.306640625,12.270297916351785,10.115602262250116,2025-11,12.14387321472168,8.046733856201172,11381.58203125,13.324282352991197,11.180400099439469
C08,579,1763510400000000000,2025-11,-5.0789947509765625,4.74793815612793,12094.576171875,-2.0429506194504055,4.034753331912027,2025-11,-5.867010116577148,4.913223743438721,12215.02734375,-1.8700273929119764,4.482846125814359
C08,579,1763640000000000000,2025-11,1.953480839729309,2.2537524700164795,12383.1494140625,-0.7902527306684312,1.9129305230103577,2025-11,3.0118608474731445,2.3970797061920166,11962.3486328125,-1.1031269419390073,1.6503978894273845
C08,579,1763683200000000000,2025-11,3.4370064735412598,1.7474727630615234,11828.560546875,2.3870046280679214,0.07081570760649783,2025-11,4.859308242797852,2.258718490600586,11754.232421875,2.2480336947161295,0.1153792915609744
C08,249,1763769600000000000,2025-11,5.5337653160095215,13.041862487792969,11161.4658203125,11.123686234642538,13.178924593495406,2025-11,4.870767116546631,12.513444900512695,11058.169921875,11.010378130651125,13.563591934028505
C08,251,1763899200000000000,2025-11,6.5324320793151855,11.74734878540039,11376.5712890625,9.219344010076965,15.968371788435615,2025-11,6.451229095458984,11.9414701461792,11485.197265625,8.991816598738266,15.574282829323783
C08,579,1763899200000000000,2025-11,4.147706508636475,7.579067230224609,12188.298828125,7.339165878970321,9.039069235209073,2025-11,4.956270217895508,8.206094741821289,11585.4853515625,4.416883022149921,12.978459438764666
C08,482,1763942400000000000,2025-11,14.310694694519043,3.813974142074585,11147.90234375,16.14639856986108,4.688210802412686,2025-11,14.768579483032227,3.523627281188965,10637.310546875,14.30196035083472,3.8472947880396586
C08,249,1763985600000000000,2025-11,0.6497610211372375,8.965694427490234,11735.8740234375,1.2095244615764214,10.7115011696519,2025-11,0.3546407222747803,9.180474281311035,11464.109375,1.3714709370240425,10.31628336168841
C08,579,1763985600000000000,2025-11,-1.2720625400543213,11.540390968322754,10854.25390625,3.8818764008193583,11.066714723544038,2025-11,-1.9570261240005493,11.203082084655762,11067.240234375,4.953690574923847,12.763807744886346
C08,579,1764028800000000000,2025-11,0.13358815014362335,7.7739176750183105,11149.0869140625,-1.9398134488115286,5.907032553495123,2025-11,-0.2014453411102295,7.238133907318115,11600.548828125,1.1578833831310573,7.342624251153698
C08,249,1764072000000000000,2025-11,1.4448862075805664,8.799906730651855,10621.849609375,3.1971182698779352,7.729510664997113,2025-11,0.8728055953979492,8.600604057312012,11153.1953125,4.450578191124204,8.175685066885537
C08,867,1764201600000000000,2025-11,22.011276245117188,5.400966644287109,9620.4599609375,24.81923267957641,6.708836899929475,2025-11,22.201997756958008,4.5592217445373535,10806.3984375,24.62220712522181,8.935391543999435
C08,533,1764288000000000000,2025-11,10.631001472473145,0.18118467926979065,11061.193359375,9.321857617868687,2.1750083942971483,2025-11,11.145987510681152,0.7081881761550903,10580.892578125,9.513311997437476,1.4544791138060393
C08,791,1764288000000000000,2025-11,19.447813034057617,9.024019241333008,9597.228515625,18.947115234971907,12.782704559902669,2025-11,18.986019134521484,8.534894943237305,10721.326171875,26.0545796005357,12.044561010472458
C08,579,1764374400000000000,2025-11,3.336590528488159,10.688202857971191,11287.587890625,6.874836949244569,9.363040318397957,2025-11,3.5741162300109863,11.035080909729004,11485.2294921875,7.326596273617454,9.705871134826511
C08,249,1764417600000000000,2025-11,4.615755558013916,15.401697158813477,11235.193359375,10.36170490937628,13.951306908373603,2025-11,0.9869000911712646,12.898191452026367,11227.46875,10.348622069190272,13.895932119034354
C08,482,1764417600000000000,2025-11,17.42168426513672,15.513623237609863,11087.609375,20.87010704204287,15.72675463661276,2025-11,17.17967414855957,15.166328430175781,11484.0283203125,22.560343208403406,17.000438844023975
C08,579,1764417600000000000,2025-11,6.7639360427856445,4.665771484375,11578.6005859375,10.62924881164352,5.4241314544526205,2025-11,6.484302043914795,4.783980369567871,11020.0791015625,6.822721183939272,8.941075977433448
C09,249,1759320000000000000,2025-10,-12.086166381835938,-3.833824634552002,13488.396484375,-14.20463079194232,-4.531125630711225,2025-10,-9.689684867858887,-2.8157074451446533,11947.40625,-10.85364778328795,-4.987781955685106
C09,528,1759320000000000000,2025-10,0.5481120347976685,-4.334020137786865,11994.9501953125,-0.558438586757433,-4.105300583749871,2025-10,0.9504847526550293,-3.9044137001037598,10707.6279296875,-2.2341209843187357,-4.559286003243857
C09,532,1759320000000000000,2025-10,-4.828607082366943,-2.092099666595459,11024.0888671875,-9.075921039878635,-1.6003296606317272,2025-10,-3.683403968811035,-0.9031807780265808,10364.5654296875,-8.132687700679526,-3.815244679707879
C09,533,1759320000000000000,2025-10,-1.2915444374084473,1.5859640836715698,10857.1083984375,1.8584693821829203,-0.16259500449066308,2025-10,-0.47684621810913086,2.2267587184906006,7811.62841796875,-3.7784629008044175,-2.6457082974557298
C09,799,1759320000000000000,2025-10,-3.0518240928649902,-1.7923203706741333,8155.20263671875,0.1948059961276227,-3.412322148706714,2025-10,-2.7889599800109863,-1.3543648719787598,7582.8173828125,0.3749500664018348,-2.821108073719355
C09,800,1759320000000000000,2025-10,-6.103351593017578,-1.0116348266601562,8780.3662109375,-6.373868715042507,-1.185899907516101,2025-10,-5.686283588409424,-0.6935924887657166,9265.7392578125,-6.383904386094207,-0.6939853408975531
C09,825,1759320000000000000,2025-10,7.399113655090332,-2.985283374786377,9445.4111328125,8.582592005528609,-2.0250840970095147,2025-10,7.572015285491943,-2.617600202560425,9422.6455078125,8.458376821572914,-2.113516334067013
C09,249,1759363200000000000,2025-10,-9.260916709899902,-1.9929132461547852,12549.8720703125,-9.147999263576603,-2.390572461888225,2025-10,-7.444667339324951,-1.3425967693328857,10934.6123046875,-9.28605934109615,-0.2844610745253605
C09,482,1759363200000000000,2025-10,-12.259082794189453,-2.735790252685547,11923.583984375,-13.03178461830484,-3.4133850091335214,2025-10,-10.80224895477295,-2.085768461227417,11114.5703125,-8.267947162300146,-4.225025170514159
C09,525,1759363200000000000,2025-10,0.8263425230979919,3.1920254230499268,11217.744140625,-1.3095250533827176,3.0090443501747877,2025-10,1.1808252334594727,3.301118850708008,9765.9130859375,-2.535541259170341,1.8103341337955212
C09,527,1759363200000000000,2025-10,4.198459625244141,-1.7070225477218628,10396.326171875,3.7029569882070064,-0.2682005065616976,2025-10,4.076042652130127,-1.456440806388855,10354.212890625,3.6190106070789625,-0.3771889787130932
C09,528,1759363200000000000,2025-10,-2.7604165077209473,-3.983433485031128,11621.259765625,-6.2163683469312865,-4.5792188551701685,2025-10,-2.675206422805786,-2.9542980194091797,10818.6201171875,-7.557693551926786,-1.6820187297647862
C09,530,1759363200000000000,2025-10,-5.549527645111084,-2.5398199558258057,12482.5322265625,-4.651185186600589,-5.504602398997569,2025-10,-4.376292705535889,-1.911515712738037,11290.5654296875,-8.34057724990542,-3.7619769396431857
C09,531,1759363200000000000,2025-10,-4.947206497192383,-0.5671502947807312,11079.720703125,-5.549431818923787,4.240458076520873,2025-10,-4.888916492462158,-0.054563045501708984,9521.4248046875,-4.734913764215506,-0.6385536214844972
C09,532,1759363200000000000,2025-10,-3.1407864093780518,-1.07816743850708,11242.083984375,-3.7468885425690734,-1.9838331877432087,2025-10,-2.78164005279541,-0.7214319705963135,10813.4365234375,-4.530975236523875,-1.5972653765974778
C09,535,1759363200000000000,2025-10,-7.450634956359863,0.44738245010375977,12227.119140625,-10.259974609719801,-0.905323819313574,2025-10,-6.873674392700195,0.8793182969093323,11514.0703125,-8.73726305040287,-3.458067787483635
C09,796,1759363200000000000,2025-10,0.005988057237118483,-6.7701096534729,7705.60498046875,-3.6245942824466058,-8.777286638187634,2025-10,0.2137770652770996,-6.783153533935547,6729.86865234375,-5.7081665609842425,-6.638921896042605
C09,798,1759363200000000000,2025-10,0.2894643545150757,-6.278491973876953,7444.21826171875,-9.054537194797724,-9.987331651635069,2025-10,0.6305956840515137,-5.961359024047852,6199.15771484375,-7.766321085017117,-7.769744313827821
C09,249,1759406400000000000,2025-10,-1.6080728769302368,-3.886735200881958,11371.169921875,-2.548895681927645,-2.6106686703580166,2025-10,-2.6924357414245605,-2.806797742843628,8126.5390625,-5.0245228123869285,-0.7300082944569706
C09,482,1759406400000000000,2025-10,-2.1091930866241455,-1.8715622425079346,8397.8994140625,-2.6150823688609126,-0.538915262174092,2025-10,-2.6112875938415527,-1.713627576828003,8281.1455078125,-2.589612313790657,-0.3272839977845725
C09,527,1759406400000000000,2025-10,6.715903282165527,-4.895847797393799,10957.267578125,7.94266090779382,-1.5744536062000378,2025-10,7.381622791290283,-4.477270603179932,9683.1513671875,4.1297502517700195,-5.897894859313965
C09,529,1759406400000000000,2025-10,4.777915000915527,-1.5383108854293823,11223.8349609375,3.16792637297311,-2.1599022968610866,2025-10,5.132864475250244,-1.988196849822998,9281.4697265625,-0.3197331019393493,-4.875818923649806
C09,532,1759406400000000000,2025-10,-3.843552350997925,0.4884406328201294,11353.2705078125,-2.0669559925987047,-0.34024579407984634,2025-10,-3.9808802604675293,0.9934043288230896,10079.7724609375,-3.264537653989373,-1.1802669560835057
C09,534,1759406400000000000,2025-10,-9.961673736572266,2.2149815559387207,11981.1416015625,-7.513427360891994,-0.11526641015504568,2025-10,-8.901277542114258,3.16217303276062,10316.150390625,-3.7004313911927325,3.446060251376379
C09,867,1759406400000000000,2025-10,6.973499298095703,6.75817346572876,7975.19482421875,12.347925115421253,8.931237036198747,2025-10,6.554460048675537,6.877101898193359,8057.6474609375,12.685505993818136,8.930539861922984
C09,482,1759449600000000000,2025-10,-1.803217887878418,-10.806885719299316,12530.275390625,-6.14713260493086,-10.759088767112956,2025-10,-1.596156358718872,-11.147482872009277,11431.857421875,-8.697977318346728,-10.081863496201683
C09,528,1759449600000000000,2025-10,-3.4489731788635254,1.6070467233657837,9946.96484375,-3.325417990027377,2.2531597400634134,2025-10,-3.170281410217285,1.5180976390838623,8134.61474609375,-3.5907951071738697,-1.1317682800834277
C09,529,1759449600000000000,2025-10,4.296798229217529,2.102128028869629,11768.609375,2.8584829236513802,2.0521599828664745,2025-10,4.934332847595215,2.0921976566314697,10015.59765625,1.9212378946833282,-0.23094727168607665
C09,532,1759449600000000000,2025-10,3.5281496047973633,2.33109188079834,11837.3505859375,3.570444505212898,5.248293927368374,2025-10,4.862848281860352,2.403348207473755,9869.9541015625,0.3169892320775034,0.3169892320775034
C09,533,1759449600000000000,2025-10,4.180161952972412,-1.7476983070373535,11422.24609375,1.8320382426609285,-2.0252789198562526,2025-10,5.723419666290283,-2.1081833839416504,10498.375,1.5442692859787641,-0.6764480066111708
C09,535,1759449600000000000,2025-10,1.746253490447998,-4.892826080322266,12298.9677734375,-2.9476457152548465,-4.330460301232556,2025-10,1.3510627746582031,-4.709265232086182,10923.517578125,-3.2838210695670567,-5.016240445211406
C09,600,1759449600000000000,2025-10,2.5867412090301514,1.3756240606307983,10296.7490234375,0.7642806728205875,1.1283676645643994,2025-10,2.647467613220215,1.4402692317962646,10724.095703125,3.4050093558928367,1.4176503768161823
C09,791,1759449600000000000,2025-10,9.985681533813477,-2.1242408752441406,7887.46044921875,9.187717333926287,-3.8009870385284636,2025-10,9.522514343261719,-1.9685323238372803,7395.69921875,7.938871590539195,-3.6692134732508075
C09,807,1759449600000000000,2025-10,0.7003507018089294,-1.3056988716125488,4395.92578125,-0.2943575468216349,-0.8923234039600989,2025-10,1.720695972442627,-0.6419892907142639,5144.06982421875,-0.09915575118205841,-1.8821889434934143
C09,249,1759492800000000000,2025-10,-2.4867916107177734,-6.8031744956970215,12659.41015625,-7.467936417116182,-7.434140878407565,2025-10,-0.5056660175323486,-6.186890125274658,11660.1923828125,-4.449099020811461,-7.661804023869652
C09,250,1759492800000000000,2025-10,9.781530380249023,0.48285630345344543,11480.876953125,13.058025570863204,0.4110306809407775,2025-10,10.51584243774414,0.9288095831871033,11838.0751953125,13.16639395240644,0.6929003928493831
C09,251,1759492800000000000,2025-10,3.379152297973633,2.675041913986206,12188.640625,3.418382448030988,0.8129961810342188,2025-10,3.87491512298584,2.61575984954834,11389.7236328125,2.905093553895288,2.339047176660706
C09,252,1759492800000000000,2025-10,0.2988152503967285,1.9015318155288696,10927.3837890625,-0.4319851453527195,-1.4069778249943932,2025-10,-2.5620458126068115,2.8842811584472656,11377.6259765625,-0.04753024680140769,-0.8781901189978738
C09,482,1759492800000000000,2025-10,1.7830557823181152,-8.80129337310791,10817.78515625,-3.608696776880912,-10.351672494757388,2025-10,1.8828763961791992,-8.51629638671875,9477.9091796875,-1.343747984004874,-7.393895106816288
C09,524,1759492800000000000,2025-10,-1.5958976745605469,2.2335689067840576,5472.94775390625,0.30916668672211134,2.1469928518508343,2025-10,0.7618980407714844,2.57572340965271,5040.08154296875,-0.5776016974228814,2.56967886174384
C09,525,1759492800000000000,2025-10,0.02593577280640602,-0.4859674870967865,7466.79931640625,-2.5780062222870903,-1.725759072213022,2025-10,0.5605261325836182,-0.7792726159095764,5751.275390625,-6.446372570659524,3.070898349781115
C09,527,1759492800000000000,2025-10,12.596076011657715,-5.023469924926758,10724.4794921875,9.696837515624551,-3.3751264570681894,2025-10,12.405088424682617,-4.703864574432373,9787.71875,8.04034055517543,-2.2067765321819084
C09,528,1759492800000000000,2025-10,7.646930694580078,1.4634158611297607,12489.8173828125,6.185920296562836,0.525843040330219,2025-10,7.223325729370117,1.0640133619308472,10683.03515625,3.3824243587434406,2.6782192943713037
C09,532,1759492800000000000,2025-10,2.2234115600585938,-4.494514465332031,11812.16015625,-1.32579544887082,0.9283320146974654,2025-10,4.7590651512146,-4.528158187866211,9252.7314453125,-1.4625244707991545,-3.185818158475054
C09,533,1759492800000000000,2025-10,9.135320663452148,-7.6472272872924805,12408.9599609375,5.449172321762858,-4.572398439117367,2025-10,9.939249038696289,-7.126530647277832,10808.1923828125,3.651107613946399,-3.6429597545275834
C09,534,1759492800000000000,2025-10,-0.972913384437561,-3.8877511024475098,11887.71484375,-1.1700628511088498,-4.7866714952035325,2025-10,-0.7645394802093506,-3.9122023582458496,10531.56640625,-2.6439002342489144,-1.2863956979567583
C09,579,1759492800000000000,2025-10,-3.3016979694366455,-1.0854119062423706,13165.38671875,-4.399143054688433,-2.4834863193275596,2025-10,-3.6450207233428955,-0.8784284591674805,11115.912109375,0.2769493404105683,0.659259459917745
C09,800,1759492800000000000,2025-10,2.129714012145996,5.124629020690918,5779.36572265625,-6.901992955278264,-5.516196746932655,2025-10,0.8985886573791504,5.48369836807251,5802.76708984375,-6.882970075047906,-5.5227748455795185
C09,249,1759536000000000000,2025-10,-0.5955008268356323,-2.588772773742676,11124.72265625,1.9220325697888447,0.5234299638120306,2025-10,0.6619546413421631,-2.5650651454925537,10658.4130859375,1.7304313478167597,-0.022946952243017127
C09,482,1759536000000000000,2025-10,6.538572311401367,-8.712730407714844,12287.7998046875,4.356402922758269,-8.160896805768237,2025-10,6.8578009605407715,-8.513631820678711,11102.443359375,1.9090272344690018,-9.051668988721964
C09,523,1759536000000000000,2025-10,2.4225919246673584,-2.8790266513824463,5975.47119140625,-0.6693383900274057,-2.159806884446203,2025-10,2.405520439147949,-3.1591622829437256,5017.88037109375,-1.86865359066964,-0.9567014856176252
